Export;EXP-2023-01 (20230707 10:54);;;StationsCode;NL01485;NL01489;NL01493;NL01494;NL01495;NL01496;NL10107;NL10131;NL10133;NL10137;NL10227;NL10230;NL10235;NL10236;NL10241;NL10247;NL10301;NL10318;NL10404;NL10411;NL10411;NL10418;NL10433;NL10437;NL10441;NL10442;NL10444;NL10520;NL10537;NL10538;NL10544;NL10620;NL10631;NL10633;NL10639;NL10639;NL10641;NL10722;NL10738;NL10742;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10938;NL49003;NL49012;NL49014;NL49562;NL49564
O3;uur;µg/m³;20100919 16:00;20100919 17:00;76.1;53.5;66.2;67.2;60.7;70.1;61.867;56.857;;54.768;62.304;;53.744;56.249;50.227;64.3;98.78;71.673;84.529;;78.15;71.908;52.103;86.97;41.486;;;62.496;64.478;64.628;46.592;72.217;52.103;70.202;;56.73;49.193;53.553;54.768;;55.05;58.445;63.892;54.373;44.215;54.768;50.813;61;57.8;65;;
O3;uur;µg/m³;20100919 17:00;20100919 18:00;77;48.2;66.2;66.1;59.1;68.4;57.006;54.48;;48.703;59.522;;55.503;50.92;43.064;58.21;98.418;70.49;80.723;;71.1;70.138;57.582;82.855;45.75;;;60.737;64.628;65.662;46.88;67.644;51.836;70;;57.4;51.048;54.299;47.935;;53.82;59.149;62.453;55.578;45.505;55.493;54.768;62;58.4;67;;71
O3;uur;µg/m³;20100919 18:00;20100919 19:00;76.1;45.8;66.3;63.8;52.8;75.7;49.129;50.93;;49.832;49.545;;53.531;49.267;40.058;54.03;99.164;61.931;78.9;;64.86;69.158;60.129;79.913;49.534;;;61.472;68.337;64.883;48.276;65.459;51.751;65.811;;51.5;49.662;52.167;42.339;;53.32;50.547;62.474;54.245;49.097;51.613;54.107;61;61.4;65;;74
O3;uur;µg/m³;20100919 19:00;20100919 20:00;72.4;40.5;58.7;61.4;38.8;63.7;41.241;45.59;;46.965;41.785;;52.892;43.938;29.569;49.94;95.039;60.289;78.709;;65.3;63.935;61.078;79.295;49.598;;;61.345;67.218;64.692;46.048;63.263;48.18;65.161;;51.06;48.372;54.128;41.742;;46.22;45.505;66.088;55.183;48.98;51.794;53.979;55;58.8;57;;74
O3;uur;µg/m³;20100919 20:00;20100919 21:00;72.5;38.3;62.5;66;30.9;68.2;41.955;40.346;;45.984;32.991;;47.541;37.734;28.738;46.21;81.309;65.992;71.3;;69.58;62.645;59.66;77.27;48.042;;;53.243;72.249;63.54;43.959;59.053;45.334;64.127;;51.58;49.896;48.82;38.811;;42.28;46.784;65.235;58.008;43.298;49.843;53.265;56;58.7;46;;75
O3;uur;µg/m³;20100919 21:00;20100919 22:00;63.9;35.7;57.9;52.2;39.7;65.9;43.437;32.905;;47.573;36.572;;55.407;33.779;33.481;34.13;85.36;65.789;76.15;;70.82;50.834;45.686;64.787;42.211;;;44.407;73.368;70.181;43.895;56.74;46.325;63.732;;48.85;47.946;45.569;33.044;;40.08;45.718;56.697;55.301;39.717;48.809;54.523;60;55.8;51;;71
O3;uur;µg/m³;20100919 22:00;20100919 23:00;65.2;43.9;62;50.9;30.6;73.8;43.629;29.132;;51.069;43.895;;54.405;31.36;45.654;33.4;85.616;65.448;73.07;;66.4;54.64;43.533;69.755;50.099;;;51.495;75.319;71.034;49.918;50.067;50.419;48.905;;41.5;37.308;43.671;30.23;;35.85;43.352;62.016;60.321;41.582;52.241;51.048;60;45.1;59;;71
O3;uur;µg/m³;20100919 23:00;20100920 00:00;65.4;47.5;63;46;21.6;68;46.389;29.025;;55.034;42.222;;60.215;32.511;48.766;37.73;86.948;62.453;73.208;;61.5;57.624;39.642;71.119;50.067;;;50.888;75.884;73.656;54.864;55.503;46.848;47.839;;46.19;39.663;41.454;33.982;;31.46;42.222;66.333;63.114;44.513;52.593;53.094;62;50.3;61;;65
O3;uur;µg/m³;20100920 00:00;20100920 01:00;68.2;47.3;68.1;47.4;31.3;60.7;45.793;;49.619;60.886;40.889;;;38.534;42.104;37.76;79.625;56.324;62.784;;55.88;58.893;44.044;68.358;;;;51.048;71.215;71.663;46.72;55.556;34.195;46.208;;51.61;44.023;37.254;34.867;;31.7;;51.389;57.784;45.963;56.473;55.706;56;51.6;56;;54
O3;uur;µg/m³;20100920 01:00;20100920 02:00;63.5;52.6;65.8;48.4;37.5;57.2;42.637;36.679;46.102;61.195;40.932;;44.865;38.96;43.224;40.77;70.959;53.68;59.969;;57.19;53.606;41.838;68.827;;;;49.161;68.838;72.185;46.112;55.439;33.502;47.327;;54.55;39.813;33.492;34.888;;32.54;33.833;44.652;56.473;39.599;55.994;59.671;49;47.2;53;;51
O3;uur;µg/m³;20100920 02:00;20100920 03:00;57.3;46.8;54.5;45.5;51.6;57.2;38.747;38.15;46.816;58.413;40.164;;44.385;38.981;39.674;39.15;77.984;53.35;57.774;;41.85;44.801;36.913;66.333;;;;49.086;52.977;68.007;45.27;46.656;35.805;50.152;;38.42;41.731;32.468;32.927;;37.54;34.206;44.823;51.57;35.496;54.757;58.637;49;48.1;53;;49
O3;uur;µg/m³;20100920 03:00;20100920 04:00;62.3;36.7;48.5;47.6;46.8;59.1;43.863;35.155;47.637;57.784;40.239;;40.633;38.256;41.23;37.96;78.197;48.34;56.303;;43.58;40.036;36.945;63.519;;;;47.029;53.041;67.623;43.277;47.125;39.482;50.003;;39.94;41.55;36.295;33.097;;36.53;32.905;48.511;49.15;37.979;50.184;53.361;46;48.3;51;;49
O3;uur;µg/m³;20100920 04:00;20100920 05:00;58.7;27.6;47.3;48.8;52.9;60.3;45.984;34.856;50.994;62.219;40.633;;44.791;35.506;35.389;36.12;73.166;42.648;54.032;;47.09;39.791;34.803;60.513;;;;42.392;45.494;65.821;34.376;41.156;37.627;49.939;;35.21;26.488;40.196;35.208;;37.13;37.574;48.5;46.645;38.459;44.375;46.219;42;43.2;47;;48
O3;uur;µg/m³;20100920 05:00;20100920 06:00;53.6;14.7;32.8;43.5;48.4;58.7;40.932;32.66;48.873;58.584;34.749;;42.755;28.834;30.134;28.57;63.775;43.916;54.267;;47.65;30.965;23.781;54.864;;;;29.025;38.928;48.66;19.869;39.333;32.266;46.635;;15.62;11.203;40.889;31.765;;34.52;39.44;45.601;44.673;34.632;41.006;43.725;35;33.7;45;;45
O3;uur;µg/m³;20100920 06:00;20100920 07:00;46.7;17.1;26.7;37.1;36.3;52.4;40.58;29.75;39.621;48.468;26.712;;38.875;15.264;22.47;23.02;57.752;39.845;45.505;;35.53;22.022;19.613;51.591;;;;23.365;28.631;33.417;13.985;34.483;21.617;42.254;;7.81;13.42;43.085;29.121;;34.69;32.117;41.262;42.573;32.138;39.344;39.141;32;28.8;44;;42
O3;uur;µg/m³;20100920 07:00;20100920 08:00;39.1;16.7;25.5;26.5;31.9;51;39.098;27.597;37.393;40.228;30.656;;31.019;14.145;16.522;25.41;58.029;34.366;40.985;;33.57;25.391;16.224;52.753;;;;16.97;23.824;49.811;13.655;36.956;21.99;35.858;;8.97;13.164;42.669;28.46;;31.61;;37.041;40.484;31.541;37.276;35.378;26;19;36;;34
O3;uur;µg/m³;20100920 08:00;20100920 09:00;40.9;22.1;29;22.2;36.3;46.7;40.015;31.935;38.203;44.791;36.156;;32.98;24.431;20.978;33.62;59.735;31.754;45.036;;42.82;29.644;24.644;53.403;;;;12.397;28.407;59.895;16.831;41.731;24.293;36.103;;21.73;18.792;41.945;34.76;;32.39;31.786;37.031;35.954;32.458;39.386;37.553;29;13;26;;32
O3;uur;µg/m³;20100920 09:00;20100920 10:00;41.1;22.2;32.8;25.5;31.5;48.1;41.369;39.599;37.34;47.956;47.072;;28.045;37.979;28.631;44.32;62.197;41.561;50.174;;40.45;27.267;22.097;52.05;;;;15.914;30.262;60.982;20.498;41.38;29.388;39.141;;32.38;27.64;42.733;40.495;;37.78;36.061;36.412;34.472;31.871;39.386;34.654;33;14.7;32;;40
O3;uur;µg/m³;20100920 10:00;20100920 11:00;45.9;20.3;38.9;28.6;27.9;47.4;51.815;47.551;40.58;49.289;51.73;;39.941;41.678;34.643;48;73.795;52.508;48.99;;46.56;31.115;21.649;54.117;;;;12.173;29.58;62.645;22.406;48.308;36.061;44.471;;31.74;28.961;44.886;43.074;;45.81;42.691;41.081;32.618;35.773;39.557;31.775;29;6.2;23;;42
O3;uur;µg/m³;20100920 11:00;20100920 12:00;57;23.3;44;41.4;28.7;43.1;64.468;47.221;59.298;53.755;61.089;;48.639;48.18;43.256;54.73;76.108;58.221;47.274;;53.25;35.4;31.712;61.973;;;;23.195;38.267;64.286;19.549;47.722;39.663;46.667;;35.31;30.678;50.792;44.705;;49.27;42.35;43.916;32.959;36.466;42.509;35.314;31;24.3;33;;50
O3;uur;µg/m³;20100920 12:00;20100920 13:00;56.7;23.8;52.2;38.9;35.1;46.8;72.505;56.58;67.964;72.185;66.482;;48.01;53.894;44.972;63.47;77.099;61.632;49.033;;56.87;46.325;32.959;62.922;;;;40.42;42.744;65.992;29.569;47.125;40.228;55.908;;34.65;34.803;50.291;47.786;;49.97;46.411;49.353;40.239;36.466;59.266;46.549;44;38.9;48;;54
O3;uur;µg/m³;20100920 13:00;20100920 14:00;57.4;28.3;50.5;45.6;43.7;55.1;76.747;58.232;72.995;72.004;73.464;;54.075;53.712;42.488;69.62;78.208;62.581;56.718;;58.15;42.755;37.787;65.843;;;;47.743;46.507;64.542;28.674;53.201;37.393;58.339;;35.88;42.989;52.018;45.995;;52.33;42.019;51.058;50.898;37.51;62.72;45.004;52;44.4;55;;58
O3;uur;µg/m³;20100920 14:00;20100920 15:00;63.3;27;54.1;54.8;56.9;67.6;83.015;58.818;70.906;72.345;76.566;;63.764;54.437;46.475;69.23;87.055;60.183;67.122;;68.07;47.658;45.078;65.939;;;;44.855;47.626;63.018;26.531;54.384;35.986;63.615;;31.51;42.03;51.09;45.228;;52.32;39.066;46.826;56.068;36.615;60.087;50.12;49;39.7;53;;59
O3;uur;µg/m³;20100920 15:00;20100920 16:00;69.5;21.4;60;61.9;64.2;58.7;86.927;60.737;71.407;75.17;78.399;;58.935;53.307;54.565;70.65;85.52;56.953;76.459;;64.61;55.908;43.65;70.49;;;;56.974;53.158;62.815;30.997;54.501;41.081;67.282;;30.41;43.384;50.269;48.415;;50.75;46.006;45.803;56.804;35.442;58.221;51.804;54;50;61;;65
O3;uur;µg/m³;20100920 16:00;20100920 17:00;65.4;29.6;58.8;63;58.3;55.2;86.906;53.851;75.99;77.856;74.328;;57.944;41.763;48.937;67.92;84.966;52.103;66.301;;60.72;53.467;42.158;72.185;;;;55.034;53.02;61.782;36.274;65.608;47.583;66.653;;30.44;45.292;46.389;46.432;;50.31;48.202;57.337;52.54;35.805;55.983;56.313;53;51.7;64;;65
O3;uur;µg/m³;20100920 17:00;20100920 18:00;63.8;29.4;52;51;58.2;50.1;83.42;46.901;72.91;72.046;64.233;;50.6;34.931;39.621;63.82;81.906;46.773;64.286;;62.57;51.73;40.783;72.057;;;;50.824;48.308;61.803;26.211;59.639;52.114;59.703;;33.4;37.627;41.817;44.631;;43.54;43.362;61.632;50.675;36.487;56.676;54.789;49;47.5;56;;57
O3;uur;µg/m³;20100920 18:00;20100920 19:00;63.2;23.4;45.5;41.1;47.4;48.4;69.68;44.098;47.935;60.438;53.734;;35.016;33.417;31.541;55;85.243;39.504;54.682;;42.57;51.73;33.257;66.653;;;;43.778;44.098;55.098;25.582;60.566;48.607;55.503;;30.64;32.468;36.849;50.419;;32.08;35.666;59.021;49.267;36.775;51.645;53.307;43;44.2;52;;55
O3;uur;µg/m³;20100920 19:00;20100920 20:00;59.7;24.4;46.2;38.6;37.5;36.3;64.169;40.292;47.136;54.022;36.753;;39.749;29.335;20.562;38.76;76.886;49.864;50.333;;43.33;48.351;32.852;68.572;;;;38.182;44.641;51.154;26.734;52.497;39.045;54.235;;40.96;35.176;28.61;50.653;;26.24;26.936;55.098;43.266;35.24;47.892;50.131;37;39;41;;54
O3;uur;µg/m³;20100920 20:00;20100920 21:00;54.3;27.9;40.1;36.7;40.2;34.9;56.452;35.762;40.857;57.56;33.556;;38.651;20.05;16.671;22.19;60.897;51.964;54.331;;43.94;47.594;36.721;64.318;;;;38.64;43.554;50.088;28.375;38.64;36.188;50.227;;37.83;33.161;20.69;49.971;;27.66;32.554;50.685;38.597;30.305;45.473;46.848;26;39.4;27;;50
O3;uur;µg/m³;20100920 21:00;20100920 22:00;56.3;28.2;36.1;43.1;40;35.4;52.998;29.366;23.067;45.611;27.341;;37.905;22.587;19.293;14.06;52.849;40.868;54.139;;40.82;43.98;34.654;51.666;;;;28.887;37.755;47.541;26.776;48.063;33.982;49.854;;35.24;29.974;20.306;43.661;;26.67;42.744;44.481;39.525;32.937;42.776;45.228;22;30.1;23;;40
O3;uur;µg/m³;20100920 22:00;20100920 23:00;52.8;24.8;27.1;32.3;45.3;29.4;39.461;23.888;10.734;41.081;26.126;;33.428;22.097;21.223;17.1;47.349;37.787;44.865;;49.39;39.301;14.252;46.592;;;;24.964;37.158;39.013;25.721;44.972;29.633;48.383;;37.85;34.398;14.859;43.821;;25.82;43.959;40.527;36.391;29.931;39.898;41.23;23;25.1;32;;44
O3;uur;µg/m³;20100920 23:00;20100921 00:00;42.3;22;27.4;24.4;33.4;15.7;34.526;21.383;12.802;45.462;28.322;;39.024;18.547;27.363;9.84;47.338;33.428;50.589;;45.84;30.816;11.704;46.166;;;;27.245;32.905;37.308;24.975;38.768;29.068;42.872;;34.64;31.221;12.301;43.501;;23.1;41.913;37.723;34.483;31.413;38.789;37.457;25;32;38;;41
O3;uur;µg/m³;20100921 00:00;20100921 01:00;31.7;15.3;20.2;21;29.8;10;;13.996;25.668;48.084;26.584;;;20.722;22.502;6.77;45.835;27.16;36.306;;33.93;16.479;29.835;42.339;19.698;;;;31.051;35.741;21.756;23.077;26.158;32.191;;26.66;24.612;7.163;27.832;;18.06;32.266;26.744;29.207;23.621;33.183;33.385;26;21.5;30;;35
O3;uur;µg/m³;20100921 01:00;20100921 02:00;28;13.9;7.8;30.4;17.3;7.3;19.315;11.906;28.279;43.661;22.854;;19.965;18.931;18.366;11.86;36.242;23.717;25.06;;17.66;3.475;27.288;36.7;16.735;;;;20.882;32.532;21.436;20.125;22.726;25.529;;24.92;14.625;5.916;20.455;;12.84;28.514;21.969;24.399;23.173;33.598;35.89;15;14;21;;24
O3;uur;µg/m³;20100921 02:00;20100921 03:00;18.5;12.5;10;13.8;6.8;14.6;13.505;11.843;18.846;34.771;19.997;;20.37;15.563;19.229;17.79;29.121;20.317;17.769;;-0.44;4.093;6.076;30.88;16.533;;;;8.336;27.512;12.29;16.522;16;19.219;;20.61;4.36;7.771;22.385;;15.03;24.453;19.293;23.717;22.662;30.997;31.562;5;7.2;7;;18
O3;uur;µg/m³;20100921 03:00;20100921 04:00;31.7;8.9;6.2;2;1.4;15.6;10.99;11.501;8.687;28.897;12.642;;24.495;16.064;11.8;8.56;20.189;21.447;10.19;;1.1;2.366;0.384;32.767;20.487;;;;5.148;24.57;4.349;18.366;9.316;13.196;;8.77;1.684;7.28;21.393;;15.28;18.814;19.006;22.406;24.335;28.674;29.335;0;;2;;15
O3;uur;µg/m³;20100921 04:00;20100921 05:00;26.5;4;5.9;0.8;1.2;0;17.492;8.741;8.186;21.468;8.879;;18.11;8.282;6.587;0.76;18.451;20.828;0.746;;0.77;0.629;-0.661;25.86;15.008;;;;1.311;21.233;1.78;14.902;8.965;7.611;;3.79;1.077;6.118;20.999;;14.22;15.307;13.452;22.694;23.738;28.247;27.341;0;-0.9;0;;4
O3;uur;µg/m³;20100921 05:00;20100921 06:00;14.8;0.6;8.3;1.3;3;0.8;15.637;7.963;10.148;25.955;4.701;;12.908;2.228;2.057;-0.67;10.435;17.78;-0.394;;-0.97;0.405;-0.512;17.726;7.856;;;;0.33;1.897;1.215;8.933;6.651;1.396;;-0.02;0.33;9.412;19.006;;10.64;15.584;7.344;22.203;19.411;22.8;16.725;0;-1.3;0;;0
O3;uur;µg/m³;20100921 06:00;20100921 07:00;9.1;0.7;7.3;1.6;1.3;0.7;2.782;3.358;5.212;12.237;3.283;;9.913;1.119;1.258;-0.6;5.852;15.595;-0.213;;-0.71;0.746;-0.362;16.799;5.116;;;;0.235;1.94;0.842;7.355;5.191;0.597;;-0.67;0.043;13.505;13.857;;5.92;24.026;7.845;17.822;16.852;15.946;6.076;0;-1.1;0;;0
O3;uur;µg/m³;20100921 07:00;20100921 08:00;7.5;1.3;8.2;2.4;3.8;3.1;;3.102;12.994;10.372;2.633;;5.863;3.859;2.388;1.68;7.941;16.245;0.885;;0.79;1.279;0.085;13.825;4.146;;;;0.437;4.647;1.268;6.428;10.915;3.603;;-0.68;1.045;14.753;12.962;;6.81;24.271;13.996;13.804;16.703;14.976;8.581;;-0.8;;;1
O3;uur;µg/m³;20100921 08:00;20100921 09:00;12.9;2.5;8.4;4.1;10.6;8;;7.131;23.813;20.882;13.068;;4.765;9.391;5.362;7.84;11.533;16.842;1.631;;2.85;4.37;1.748;15.616;1.727;;;;0.853;15.211;1.897;7.142;14.657;8.986;;0.39;1.514;18.696;7.6;;8.71;23.003;14.635;20.999;18.814;17.801;11.789;0;-2.9;0;;3
O3;uur;µg/m³;20100921 09:00;20100921 10:00;13.1;3.8;9.4;5.2;11.3;9.9;18.153;22.662;35.229;36.434;42.776;;3.145;14.955;5.799;28.89;16.682;10.542;2.228;;1.73;6.406;2.111;16.682;3.422;;;;1.492;33.684;2.43;7.643;16.81;12.28;;2.33;3.304;16.458;9.402;;6.28;23.888;19.72;25.209;20.615;34.43;15.786;3;-1.3;3;;6
O3;uur;µg/m³;20100921 10:00;20100921 11:00;16.6;2.7;11.7;9.9;13.2;15.9;40.399;23.93;41.444;44.151;42.094;;8.101;22.736;11.938;33.71;14.433;9.657;5.244;;4.65;8.24;4.115;15.765;6.918;;;;6.236;42.616;5.468;7.131;18.984;16.074;;;7.44;19.592;7.547;;9.11;27.16;27.736;33.065;20.477;51.122;41.721;8;0.5;7;;10
O3;uur;µg/m³;20100921 11:00;20100921 12:00;;3.7;13.1;15.4;18.7;17.3;52.177;34.43;47.295;57.955;46.667;;12.322;28.173;22.598;43.15;17.961;17.94;8.89;;13.05;8.698;9.636;23.035;11.235;;;;10.798;47.647;9.284;6.353;17.609;19.059;;;7.717;21.841;12.77;;11.53;35.101;34.856;29.452;31.424;57.635;56.217;14;3.8;16;;17
O3;uur;µg/m³;20100921 12:00;20100921 13:00;26.2;13.5;19.5;21.7;23.5;22.9;61.195;35.762;58.861;64.436;53.318;;15.872;36.05;26.03;60.56;17.076;26.233;16.671;;16.85;16.575;16.287;29.558;17.652;;;;15.723;23.749;14.443;13.601;25.561;21.233;;10.8;7.483;24.655;18.76;;14.48;38.555;51.868;37.201;35.432;60.257;53.862;23;9.1;25;;26
O3;uur;µg/m³;20100921 13:00;20100921 14:00;32.7;17.6;26;26.9;29.6;27.1;64.116;42.222;62.197;67.655;66.546;;22.747;40.25;25.486;71.09;28.311;30.955;25.252;;21.75;25.774;18.835;35.41;19.219;;;;20.263;22.555;16.01;21.372;29.153;16.49;;15.04;7.611;27.203;31.946;;24.1;44.183;60.46;47.455;46.986;65.278;54.448;29;13.1;29;;25
O3;uur;µg/m³;20100921 14:00;20100921 15:00;;28.7;33;27.3;26.6;29.6;68.582;51.783;68.508;68.678;69.147;;35.442;37.02;36.082;81.63;34.622;31.285;28.759;;;32.948;29.452;39.45;22.044;;;;16.661;29.494;14.955;24.922;37.894;20.402;;19.34;13.409;35.186;38.875;;27.49;54.064;62.005;53.958;51.207;67.154;61.835;29;13.4;29;;27
O3;uur;µg/m³;20100921 15:00;20100921 16:00;41;26.7;32.2;26.6;19.6;26.8;74.594;51.133;71.045;68.667;65.107;;23.515;40.943;48.724;69.34;34.312;22.438;20.21;;41.02;35.794;28.237;47.988;29.889;;;;10.308;23.877;14.88;32.692;43.298;26.595;;21.37;9.146;35.474;28.119;;29.71;57.976;63.338;53.936;53.467;68.699;62.41;31;15.1;32;;25
O3;uur;µg/m³;20100921 16:00;20100921 17:00;49.3;23.2;35.7;13.2;10;15.3;60.875;48.074;63.476;65.885;55.663;;21.351;43.938;59.341;68.5;49.982;19.464;18.227;;37.09;23.877;18.387;47.807;32.34;;;;7.643;20.722;14.049;30.336;46.038;29.452;;24.55;8.634;33.481;32.468;;25.95;57.422;56.644;52.657;51.676;66.653;62.975;26;8.5;26;;27
O3;uur;µg/m³;20100921 17:00;20100921 18:00;34;22.2;19.2;8.5;8.3;17.8;48.958;33.715;56.654;58.733;53.51;;13.345;36.785;31.818;61.07;45.675;19.453;9.732;;11.91;10.649;7.792;25.263;18.505;;;;8.058;16.415;8.378;20.445;25.572;26.446;;21.54;7.6;32.298;27.704;;20.42;47.391;50.056;45.718;39.695;63.082;62.57;10;0.3;12;;
O3;uur;µg/m³;20100921 18:00;20100921 19:00;3.3;9.1;11.3;3.9;4.8;13.3;30.23;15.456;27.277;44.62;25.316;;4.978;20.242;18.569;47.9;49.406;4.232;4.861;;2.86;9.028;1.077;10.606;5.884;;;;2.068;11.469;1.812;6.246;5.234;17.098;;3.03;0.458;18.91;10.212;;9.09;25.838;40.601;33.076;23.419;57.166;58.882;1;-2.7;2;;3
O3;uur;µg/m³;20100921 19:00;20100921 20:00;0.7;3.1;9.4;2.5;0.3;4.2;23.141;6.726;11.256;36.284;20.061;;0.821;13.335;3.049;27.9;18.728;0.778;0.949;;-0.93;2.622;-0.341;4.637;0.618;;;;0.043;13.356;0.554;-1.162;3.24;6.918;;-1.71;-0.043;10.073;8.41;;7.28;11.31;24.538;19.912;18.004;46.038;55.119;0;-3.7;0;;1
O3;uur;µg/m³;20100921 20:00;20100921 21:00;0.7;0.5;7.3;2.1;0.2;0;21.596;3.006;3.571;17.94;14.07;;1.46;11.267;1.311;6.72;11.683;0.735;0.128;;-0.84;0.927;-0.394;2.089;0.096;;;;0.021;14.71;0.789;-1.205;1.535;0.767;;-1.99;-0.064;4.253;2.516;;9.71;4.349;16.266;13.9;8.026;42.477;43.213;0;-3.9;0;;1
O3;uur;µg/m³;20100921 21:00;20100921 22:00;0.6;0.1;7.6;1.8;0.2;0;5.234;3.518;1.482;8.762;4.285;;0.405;9.391;1.119;6.25;2.921;0.799;-0.373;;-0.92;0.746;-0.096;0.895;-0.874;;;;0.043;23.845;0.597;-1.471;0.97;0.117;;-2.01;-0.043;0.799;0.959;;7.82;2.047;12.802;8.304;4.434;38.128;31.445;0;-4;0;;1
O3;uur;µg/m³;20100921 22:00;20100921 23:00;0.6;0;7.7;1.7;0.2;0;1.865;2.409;0.394;9.945;-0.394;;0.149;5.255;0.746;3.75;0.032;0.714;-0.309;;-1;0.767;-1.844;0.725;-0.831;;;;-0.085;12.002;0.938;-1.3;0.725;0.341;;-2.06;0;0.416;-0.096;;15.31;-0.021;5.671;11.608;0.405;30.774;38.939;0;-3.8;0;;0
O3;uur;µg/m³;20100921 23:00;20100922 00:00;0.5;0;7.1;1.9;0.3;0;2.143;0.959;0.373;4.85;-2.473;;0.32;2.27;0.959;-0.5;-0.096;1.066;-0.266;;-1.02;0.81;-2.942;0.746;-0.586;;;;-0.16;4.818;1.268;-1.386;1.13;0.309;;-1.75;0.011;0.586;0.149;;16.54;0.085;10.318;12.994;-0.139;29.995;40.505;0;-3.8;0;;0
O3;uur;µg/m³;20100922 00:00;20100922 01:00;0.6;0;6.7;2.7;0.4;0;;-0.128;0.458;14.241;-1.695;;;0.192;1.151;-0.58;9.082;1.258;0.309;;-1.01;0.213;-0.213;1.3;1.375;;;;0.522;5.01;0.789;-0.97;6.769;0.991;;-0.97;0.021;1.631;0.586;;2.83;1.983;11.352;11.405;0.586;27.224;33.374;0;-3.3;0;;1
O3;uur;µg/m³;20100922 01:00;20100922 02:00;0.6;0.1;6.8;1.8;0.3;0;0.522;-0.096;0.437;18.398;-1.823;;0.863;0.128;0.693;-0.51;2.175;3.39;0.309;;-0.99;0.181;-2.665;1.183;0.608;;0.842;;0.554;3.134;1.268;-0.725;3.368;1.173;;-1.46;0.309;3.518;0.799;;0.28;0.725;11.48;10.478;3.326;23.504;30.646;0;-3.3;0;;1
O3;uur;µg/m³;20100922 02:00;20100922 03:00;0.7;0;6.8;1.8;0.3;0;0.448;-0.117;0.778;25.06;-1.812;;0.789;0.043;0.682;-0.51;-0.149;3.176;0.203;;-0.36;0.171;-0.842;0.831;-0.235;;0.437;;0.576;5.607;1.205;-0.789;1.578;1.439;;-2.05;0.767;2.132;1.002;;-0.36;6.353;14.859;11.331;7.973;20.668;27;0;-3.5;0;;0
O3;uur;µg/m³;20100922 03:00;20100922 04:00;0.7;0;6.5;1.8;0.2;0;0.096;-0.107;0.799;21.361;-1.865;;0.842;-0.064;0.64;-0.7;-0.149;1.897;0.16;;-0.85;0.288;-0.714;0.853;-0.203;;0.608;;0.608;10.702;1.205;-0.458;3.027;0.661;;-1.86;0.799;1.865;0.597;;-0.81;5.799;13.314;13.601;6.097;16.074;21.34;1;-3.6;0;;0
O3;uur;µg/m³;20100922 04:00;20100922 05:00;0.7;0.1;9;1.9;0.2;0;0.565;-0.213;0.682;13.974;-1.993;;0.757;-0.053;0.704;-0.64;-0.235;0.949;0.266;;-0.86;0.266;-0.576;0.789;-0.203;;0.576;;0.501;11.917;1.578;-0.618;4.402;0.778;;-1.85;0.203;0.938;0.618;;-0.85;5.916;12.653;11.299;10.35;11.64;14.646;1;-3.6;0;;1
O3;uur;µg/m³;20100922 05:00;20100922 06:00;0.9;0.2;12.6;2.1;0.4;0;0.778;-0.139;0.298;6.182;-1.855;;0.885;-0.107;0.661;-0.66;-0.171;0.906;0.437;;-0.8;0.256;0.139;0.821;-0.33;;0.714;;0.597;8.282;0.757;-0.49;3.134;0.906;;-1.79;-0.032;0.746;1.364;;-0.77;2.825;8.613;8.879;5.639;8.762;7.525;0;-3.9;0;;1
O3;uur;µg/m³;20100922 06:00;20100922 07:00;1;0.4;13.3;2.3;0.7;0;0.672;0.011;0.384;3.283;-1.578;;1.034;0.416;0.821;-0.37;0.117;1.055;0.384;;-0.53;0.405;0.405;1.173;-0.128;;1.109;;0.789;8.986;0.256;-0.33;3.304;1.268;;-1.37;0.117;0.949;0.938;;-0.35;1.748;3.827;7.899;4.498;7.12;4.807;0;-3.8;0;;1
O3;uur;µg/m³;20100922 07:00;20100922 08:00;1.4;0.6;12.8;2.3;1.1;0.4;4.125;1.055;0.778;3.432;2.452;;2.313;1.386;1.727;2.27;2.004;3.4;1.343;;0.35;0.789;;2.718;0.831;;2.42;;1.098;7.174;1.503;0.266;4.21;3.176;;0.24;1.247;3.155;2.846;;3.06;4.306;6.289;8.432;5.255;9.071;6.865;0;-3.1;0;;2
O3;uur;µg/m³;20100922 08:00;20100922 09:00;5.1;1.4;12.8;3.7;2.8;1.8;11.736;4.051;6.289;11.032;10.51;;3.507;5.671;5.532;9;6.95;5.788;2.132;;1.58;1.087;;6.332;4.509;;5.937;;1.961;11.693;2.622;1.801;6.214;6.193;;2.49;1.908;7.717;5.244;;13.05;9.22;9.274;8.517;13.164;14.795;10.574;1;-1.3;2;;4
O3;uur;µg/m³;20100922 09:00;20100922 10:00;10.5;4.3;16.5;5.4;;10.3;19.219;9.583;29.452;35.911;26.478;;6.577;13.356;14.603;28.12;7.259;16.341;2.899;;3.88;3.784;;16.021;9.668;;9.231;;5.202;18.601;3.891;9.7;8.645;13.985;;10.03;8.101;14.497;15.168;;23.1;14.049;12.397;13.282;17.62;20.381;22.118;5;0.3;6;;10
